city_ID,city,lat,lng,country,population
987,Askøy,60.4667,5.15,Norway,29594.0
988,Lillehammer,61.1146,10.4674,Norway,28493.0
989,Hamar,60.7944,11.0678,Norway,27947.0
990,Kongsberg,59.665,9.6464,Norway,27694.0
991,Sola,58.88,5.6286,Norway,27457.0
992,Oppegård,59.7925,10.7903,Norway,27394.0
993,Lier,59.8675,10.2142,Norway,27118.0
994,Eidsvoll,60.3475,11.2508,Norway,26031.0
995,Nedre Eiker,59.7647,10.0333,Norway,24963.0
996,Sand,59.1344,10.2283,Norway,24898.0
997,Harstad,68.7988,16.5393,Norway,24738.0
998,Larvik,59.0532,10.0271,Norway,24647.0
999,Nittedal,60.0731,10.8722,Norway,24454.0
1000,Stjørdal,63.475,11.1708,Norway,24283.0
1001,Borre,59.3799,10.4539,Norway,24272.0
1002,Røyken,59.7336,10.4289,Norway,22635.0
1003,Sem,59.28,10.3308,Norway,21948.0
1004,Nøtterøy,59.2011,10.4078,Norway,21621.0
1005,Elverum,60.8833,11.5667,Norway,21292.0
1006,Stange,60.6494,11.3664,Norway,21072.0
1007,Gjøvik,60.7957,10.6916,Norway,20589.0
1008,Horten,59.4172,10.4834,Norway,20504.0
1009,Ås,59.6603,10.7836,Norway,20439.0
1010,Kleppe,58.7772,5.5967,Norway,19848.0
1011,Panama City,9.0,-79.5,Panama,880691.0
1012,San Miguelito,9.033,-79.5,Panama,315019.0
1013,Colón,9.365,-79.875,Panama,204000.0
1014,David,8.4333,-82.4333,Panama,144858.0
1015,La Chorrera,8.8792,-79.7822,Panama,68896.0
1016,Balboa Heights,8.95,-79.5667,Panama,62882.0
1017,Pacora,9.08,-79.28,Panama,52494.0
1018,Chitré,7.9667,-80.4333,Panama,46191.0
1019,Santiago,8.1004,-80.9833,Panama,45955.0
1020,Penonomé,8.51,-80.36,Panama,28766.0
1021,Puerto Armuelles,8.2777,-82.8621,Panama,19763.0
1022,Bocas del Toro,9.3403,-82.242,Panama,12996.0
1023,Las Tablas,7.7604,-80.28,Panama,11358.0
1024,Guararé,7.7667,-80.2833,Panama,9255.0
1025,Guabito,9.4949,-82.6117,Panama,8387.0
1026,Almirante,9.3,-82.4,Panama,8114.0
1027,La Palma,8.3982,-78.1402,Panama,1845.0
1028,Jaqué,7.519,-78.166,Panama,1357.0
1029,Gaigirgordub,9.5583,-78.9483,Panama,10.0
1030,Buabidi,8.4746,-81.6983,Panama,
1031,Sieyik,9.3832,-82.6521,Panama,
1032,Unión Chocó,8.0778,-77.5583,Panama,
1033,Warsaw,52.23,21.0111,Poland,1790658.0
1034,Kraków,50.0614,19.9372,Poland,766739.0
1035,Łódź,51.7769,19.4547,Poland,690422.0
1036,Wrocław,51.11,17.0325,Poland,638586.0
1037,Poznań,52.4083,16.9336,Poland,533830.0
1038,Gdańsk,54.3667,18.6333,Poland,464254.0
1039,Szczecin,53.4247,14.5553,Poland,403833.0
1040,Bydgoszcz,53.1167,18.0,Poland,346739.0
1041,Lublin,51.2333,22.5667,Poland,339850.0
1042,Białystok,53.1167,23.1667,Poland,297554.0
1043,Katowice,50.25,19.0,Poland,276499.0
1044,Gdynia,54.5189,18.5319,Poland,247672.0
1045,Częstochowa,50.8096,19.1222,Poland,223322.0
1046,Radom,51.4036,21.1567,Poland,219703.0
1047,Toruń,53.0167,18.6167,Poland,201447.0
1048,Sosnowiec,50.3,19.1667,Poland,199974.0
1049,Kielce,50.8725,20.6319,Poland,191605.0
1050,Rzeszów,50.05,22.0,Poland,182548.0
1051,Gliwice,50.3011,18.6498,Poland,178186.0
1052,Zabrze,50.3,18.7833,Poland,174349.0
1053,Olsztyn,53.78,20.4942,Poland,173599.0
1054,Bielsko-Biała,49.8225,19.0444,Poland,172781.0
1055,Bytom,50.347,18.923,Poland,171515.0
1056,Rybnik,50.0833,18.5,Poland,141000.0
1057,Ruda Śląska,50.2701,18.8742,Poland,139412.0
1058,Zielona Góra,51.9397,15.505,Poland,139330.0
1059,Tychy,50.1667,19.0,Poland,129322.0
1060,Opole,50.6722,17.9253,Poland,127792.0
1061,Gorzów Wielkopolski,52.7333,15.25,Poland,123341.0
1062,Dąbrowa Górnicza,50.3239,19.1947,Poland,122712.0
1063,Płock,52.55,19.7,Poland,120000.0
1064,Elbląg,54.1667,19.4,Poland,119317.0
1065,Wałbrzych,50.7667,16.2833,Poland,116069.0
1066,Tarnów,50.0125,20.9883,Poland,110956.0
1067,Koszalin,54.1903,16.1817,Poland,106880.0
1068,Chorzów,50.3,18.95,Poland,106846.0
1069,Kalisz,51.757,18.083,Poland,99761.0
1070,Legnica,51.2101,16.1619,Poland,99350.0
1071,Włocławek,52.65,19.05,Poland,99350.0
1072,Grudziądz,53.4875,18.755,Poland,94368.0
1073,Jaworzno,50.2,19.275,Poland,94305.0
1074,Jelenia Góra,50.9,15.7333,Poland,78335.0
1075,Siedlce,52.1833,22.2833,Poland,76585.0
1076,Mysłowice,50.2333,19.1333,Poland,75183.0
1077,Piotrków Trybunalski,51.4,19.6833,Poland,74905.0
1078,Konin,52.2275,18.2614,Poland,73176.0
1079,Inowrocław,52.7958,18.2611,Poland,72561.0
1080,Ostrowiec Świętokrzyski,50.9333,21.4,Poland,72001.0
1081,Suwałki,54.0833,22.9333,Poland,69626.0
1082,Gniezno,52.5333,17.6,Poland,68217.0
1083,Doha,25.3,51.5333,Qatar,1186023.0
1084,Al Wakrah,25.18,51.61,Qatar,87970.0
1085,Ar Rayyān,25.2919,51.4244,Qatar,
1086,Al Khawr,25.6839,51.5058,Qatar,
1087,Umm Şalāl ‘Alī,25.4697,51.3975,Qatar,
1088,Ash Shīḩānīyah,25.3722,51.2047,Qatar,
1089,Az̧ Z̧a‘āyin,25.5669,51.4847,Qatar,
1090,Madīnat ash Shamāl,26.14,51.22,Qatar,
1091,Riyadh,24.65,46.71,Saudi Arabia,6889000.0
1092,Jeddah,21.5428,39.1728,Saudi Arabia,3976000.0
1093,Mecca,21.4225,39.8261,Saudi Arabia,1675368.0
1094,Medina,24.4667,39.6,Saudi Arabia,1180770.0
1095,Ad Dammām,26.4333,50.1,Saudi Arabia,903312.0
1096,Al Hufūf,25.3608,49.5997,Saudi Arabia,660788.0
1097,Al Ḩillah,23.4895,46.7564,Saudi Arabia,594605.0
1098,Aţ Ţā’if,21.2667,40.4167,Saudi Arabia,579970.0
1099,Tabūk,28.3838,36.555,Saudi Arabia,547957.0
1100,Buraydah,26.3333,43.9667,Saudi Arabia,467410.0
1101,Ḩā’il,27.5236,41.7001,Saudi Arabia,385257.0
1102,Al Qaţīf,26.5196,50.0115,Saudi Arabia,368892.0
1103,Al Mubarraz,25.4416,49.6642,Saudi Arabia,298562.0
1104,Al Kharj,24.1556,47.312,Saudi Arabia,298428.0
1105,Yanbu‘,24.0943,38.0493,Saudi Arabia,267590.0
1106,Ḩafr al Bāţin,28.4337,45.9601,Saudi Arabia,249194.0
1107,Al Jubayl,27.0046,49.646,Saudi Arabia,237274.0
1108,Abhā,18.2167,42.5,Saudi Arabia,236157.0
1109,Al Khubar,26.3,50.2167,Saudi Arabia,219679.0
1110,Sakākā,30.0,40.1333,Saudi Arabia,128332.0
1111,Jāzān,16.8892,42.5611,Saudi Arabia,127743.0
1112,Khamīs Mushayţ,18.3,42.7333,Saudi Arabia,99213.0
1113,Qal‘at Bīshah,20.0087,42.5987,Saudi Arabia,88291.0
1114,Najrān,17.4917,44.1322,Saudi Arabia,72038.0
1115,Rafḩā,29.6202,43.4948,Saudi Arabia,64755.0
1116,Al Wajh,26.2324,36.4636,Saudi Arabia,43237.0
1117,Dhahran,26.2667,50.15,Saudi Arabia,32067.0
1118,Arar,30.9833,41.0167,Saudi Arabia,27449.0
1119,As Sulayyil,20.4623,45.5722,Saudi Arabia,24097.0
1120,Dawmat al Jandal,29.8153,39.8664,Saudi Arabia,22583.0
1121,Al Bāḩah,20.0129,41.4677,Saudi Arabia,21983.0
1122,Ad Dir‘īyah,24.7333,46.5756,Saudi Arabia,19143.0
1123,Al Ḩawīyah,21.4411,40.4975,Saudi Arabia,18468.0
1124,Al Majma‘ah,25.9039,45.3456,Saudi Arabia,12065.0
1125,Ḑurumā,24.6173,46.2256,Saudi Arabia,11461.0
1126,Al Qurayyāt,31.3333,37.3333,Saudi Arabia,10000.0
1127,Al Quway‘īyah,24.0737,45.2806,Saudi Arabia,8712.0
1128,Laylá,22.2833,46.7333,Saudi Arabia,7920.0
1129,Turabah,21.2142,41.6331,Saudi Arabia,5324.0
1130,Al Qunfudhah,19.1264,41.0789,Saudi Arabia,157.0
1131,Singapore,1.3,103.8,Singapore,5271000.0
1132,Bratislava,48.1447,17.1128,Slovakia,475503.0
1133,Košice,48.7167,21.25,Slovakia,238593.0
1134,Petržalka,48.1333,17.1167,Slovakia,114000.0
1135,Prešov,49.0,21.2333,Slovakia,88680.0
1136,Žilina,49.2167,18.7333,Slovakia,82704.0
1137,Banská Bystrica,48.7353,19.1453,Slovakia,78327.0
1138,Nitra,48.3147,18.0875,Slovakia,77374.0
1139,Trnava,48.3777,17.5862,Slovakia,65382.0
1140,Trenčín,48.8942,18.0406,Slovakia,55593.0
1141,Martin,49.0636,18.9214,Slovakia,54978.0
1142,Poprad,49.05,20.3,Slovakia,52037.0
1143,Prievidza,48.7714,18.6242,Slovakia,46059.0
1144,Zvolen,48.5831,19.1331,Slovakia,42476.0
1145,Považská Bystrica,49.1167,18.45,Slovakia,39837.0
1146,Michalovce,48.7575,21.9183,Slovakia,39151.0
1147,Nové Zámky,47.9831,18.1728,Slovakia,38172.0
1148,Spišská Nová Ves,48.95,20.5667,Slovakia,37326.0
1149,Komárno,47.7633,18.1283,Slovakia,33927.0
1150,Humenné,48.9306,21.9122,Slovakia,33441.0
1151,Liptovský Mikuláš,49.0811,19.6181,Slovakia,32593.0
1152,Bardejov,49.295,21.2758,Slovakia,32587.0
1153,Levice,48.2136,18.6069,Slovakia,31974.0
1154,Lučenec,48.3314,19.6708,Slovakia,27991.0
1155,Piešťany,48.5833,17.8333,Slovakia,27681.0
1156,Ružomberok,49.0786,19.3083,Slovakia,26854.0
1157,Topoľčany,48.55,18.1833,Slovakia,25492.0
1158,Pezinok,48.2667,17.2667,Slovakia,24900.0
1159,Trebišov,48.6333,21.7167,Slovakia,24587.0
1160,Čadca,49.4386,18.7883,Slovakia,24315.0
1161,Dubnica nad Váhom,48.9575,18.1658,Slovakia,24068.0
1162,Rimavská Sobota,48.3814,20.02,Slovakia,24010.0
1163,Partizánske,48.6333,18.3667,Slovakia,22653.0
1164,Dunajská Streda,47.9961,17.6147,Slovakia,22643.0
1165,Vranov nad Topľou,48.8806,21.6731,Slovakia,22589.0
1166,Šaľa,48.15,17.8833,Slovakia,22219.0
1167,Hlohovec,48.4311,17.8031,Slovakia,21715.0
1168,Brezno,48.8036,19.6381,Slovakia,21082.0
1169,Senica,48.6806,17.3667,Slovakia,20342.0
1170,Senec,48.2189,17.3997,Slovakia,20116.0
1171,Nové Mesto nad Váhom,48.7833,17.8333,Slovakia,20066.0
1172,Snina,48.9881,22.1567,Slovakia,19855.0
1173,Rožňava,48.6586,20.5314,Slovakia,19190.0
1174,Žiar nad Hronom,48.5919,18.8533,Slovakia,19188.0
1175,Malacky,48.4381,17.0236,Slovakia,18935.0
1176,Dolný Kubín,49.2117,19.2992,Slovakia,18905.0
1177,Bánovce nad Bebravou,48.7186,18.2581,Slovakia,18350.0
1178,Púchov,49.12,18.3306,Slovakia,17810.0
1179,Handlová,48.7272,18.7619,Slovakia,17119.0
1180,Kežmarok,49.1383,20.4292,Slovakia,16481.0
1181,Stará Ľubovňa,49.3167,20.6833,Slovakia,16348.0
1182,Madrid,40.4167,-3.7167,Spain,6006000.0
1183,Barcelona,41.3825,2.1769,Spain,4735000.0
1184,Valencia,39.47,-0.3764,Spain,789744.0
1185,Sevilla,37.39,-5.99,Spain,684234.0
1186,Zaragoza,41.65,-0.8833,Spain,675301.0
1187,Málaga,36.7194,-4.42,Spain,577405.0
1188,Murcia,37.9861,-1.1303,Spain,460349.0
1189,Palma,39.5667,2.65,Spain,419366.0
1190,Las Palmas,28.1272,-15.4314,Spain,378675.0
1191,Bilbao,43.2569,-2.9236,Spain,346405.0
1192,Alicante,38.3453,-0.4831,Spain,337304.0
1193,Córdoba,37.8845,-4.7796,Spain,322071.0
1194,Valladolid,41.6528,-4.7236,Spain,297775.0
1195,Vigo,42.2314,-8.7124,Spain,293837.0
1196,Gijón,43.5333,-5.7,Spain,268896.0
1197,Vitoria-Gasteiz,42.85,-2.6833,Spain,253093.0
1198,A Coruña,43.3667,-8.3833,Spain,245468.0
1199,Elche,38.2669,-0.6983,Spain,234205.0
1200,Granada,37.1781,-3.6008,Spain,231775.0
1201,Tarrasa,41.5611,2.0081,Spain,223011.0
1202,Badalona,41.4333,2.2333,Spain,223006.0
1203,Oviedo,43.36,-5.845,Spain,217552.0
1204,Cartagena,37.6,-0.9819,Spain,216365.0
1205,Sabadell,41.5483,2.1075,Spain,216204.0
1206,Jerez de la Frontera,36.6817,-6.1378,Spain,212801.0
1207,Móstoles,40.3333,-3.8667,Spain,209639.0
1208,Santa Cruz,28.4667,-16.25,Spain,208563.0
1209,Pamplona,42.8167,-1.65,Spain,203081.0
1210,Almería,36.8403,-2.4681,Spain,200753.0
1211,Alcalá de Henares,40.4818,-3.3643,Spain,195982.0
1212,Fuenlabrada,40.2833,-3.8,Spain,192233.0
1213,Donostia,43.32,-1.98,Spain,188102.0
1214,Leganés,40.3281,-3.7644,Spain,187762.0
1215,Getafe,40.3047,-3.7311,Spain,183095.0
1216,Burgos,42.3408,-3.6997,Spain,174051.0
1217,Albacete,38.9956,-1.8558,Spain,172722.0
1218,Castellón de la Plana,39.9831,-0.0331,Spain,172589.0
1219,Santander,43.4628,-3.805,Spain,172221.0
1220,Alcorcón,40.35,-3.8333,Spain,170817.0
1221,La Laguna,28.4853,-16.3167,Spain,158010.0
1222,Logroño,42.465,-2.4456,Spain,150808.0
1223,Badajoz,38.8803,-6.9753,Spain,150610.0
1224,Marbella,36.5167,-4.8833,Spain,147958.0
1225,Salamanca,40.9667,-5.6639,Spain,143269.0
1226,Huelva,37.25,-6.95,Spain,142538.0
1227,Lleida,41.6167,0.6333,Spain,140080.0
1228,Dos Hermanas,37.2836,-5.9222,Spain,136250.0
1229,Tarragona,41.1187,1.2453,Spain,135436.0
1230,Torrejón de Ardoz,40.4614,-3.4978,Spain,132771.0
1231,Parla,40.2372,-3.7742,Spain,131689.0
1232,Stockholm,59.3294,18.0686,Sweden,975819.0
1233,Gothenburg,57.6717,11.981,Sweden,604829.0
1234,Malmö,55.5833,13.0333,Sweden,269349.0
1235,Uppsala,59.8498,17.6389,Sweden,165456.0
1236,Uppsala,59.8601,17.64,Sweden,133117.0
1237,Västerås,59.6173,16.5422,Sweden,128534.0
1238,Örebro,59.2669,15.1965,Sweden,126009.0
1239,Linköping,58.4094,15.6257,Sweden,115672.0
1240,Helsingborg,56.0424,12.721,Sweden,113816.0
1241,Umeå,63.8285,20.2706,Sweden,90412.0
1242,Jönköping,57.7833,14.1667,Sweden,89780.0
1243,Norrköping,58.5919,16.1856,Sweden,88639.0
1244,Gävle,60.6748,17.1444,Sweden,77586.0
1245,Karlstad,59.3808,13.5016,Sweden,74141.0
1246,Sundsvall,62.3902,17.3067,Sweden,73389.0
1247,Borås,57.7304,12.92,Sweden,65008.0
1248,Växjö,56.8837,14.8167,Sweden,59600.0
1249,Halmstad,56.6754,12.8587,Sweden,55657.0
1250,Luleå,65.5838,22.1915,Sweden,49123.0
1251,Östersund,63.1775,14.6414,Sweden,46178.0
1252,Trollhättan,58.2671,12.3,Sweden,44543.0
1253,Kalmar,56.6694,16.3218,Sweden,41388.0
1254,Skövde,58.3995,13.8538,Sweden,39543.0
1255,Borlänge,60.4833,15.4167,Sweden,39422.0
1256,Mölndal,57.6542,12.0139,Sweden,37233.0
1257,Falun,60.613,15.647,Sweden,36477.0
1258,Karlskrona,56.1611,15.5881,Sweden,35212.0
1259,Nyköping,58.7582,17.0185,Sweden,33916.0
1260,Kristianstad,56.0337,14.1333,Sweden,32188.0
1261,Skellefteå,64.65,20.85,Sweden,31311.0
1262,Örnsköldsvik,63.294,18.7122,Sweden,27749.0
1263,Kiruna,67.8494,20.2544,Sweden,26703.0
1264,Visby,57.629,18.3071,Sweden,24942.0
1265,Huskvarna,57.7919,14.2756,Sweden,22000.0
1266,Vänersborg,58.363,12.33,Sweden,21835.0
1267,Härnösand,62.6323,17.9379,Sweden,18502.0
1268,Höganäs,56.196,12.5769,Sweden,16001.0
1269,Kinna,57.4954,12.6805,Sweden,15448.0
1270,Mariestad,58.705,13.828,Sweden,14891.0
1271,Mjölby,58.3321,15.1312,Sweden,13947.0
1272,Bollnäs,61.3484,16.3883,Sweden,13398.0
1273,Mora,61.0096,14.5635,Sweden,12826.0
1274,Ulricehamn,57.7917,13.4186,Sweden,11399.0
1275,Tibro,58.419,14.158,Sweden,8614.0
1276,Habo,57.9066,14.0856,Sweden,8516.0
1277,Tidaholm,58.1794,13.9599,Sweden,8146.0
1278,Strömstad,58.9441,11.1864,Sweden,7466.0
1279,Haparanda,65.8342,24.117,Sweden,6554.0
1280,Hjo,58.3044,14.2786,Sweden,6357.0
1281,Kungsör,59.4227,16.1059,Sweden,5913.0
1282,Zürich,47.3744,8.5411,Switzerland,434008.0
1283,Geneva,46.2,6.15,Switzerland,201818.0
1284,Basel,47.5606,7.5906,Switzerland,177827.0
1285,Lausanne,46.5333,6.6333,Switzerland,138905.0
1286,Bern,46.948,7.4474,Switzerland,133798.0
1287,Winterthur,47.4992,8.7267,Switzerland,109775.0
1288,Lucerne,47.0523,8.3059,Switzerland,81691.0
1289,Sankt Gallen,47.4233,9.3772,Switzerland,75833.0
1290,Lugano,46.0103,8.9625,Switzerland,63185.0
1291,Biel/Bienne,47.1372,7.2472,Switzerland,54456.0
1292,Thun,46.759,7.63,Switzerland,43743.0
1293,Bellinzona,46.1956,9.0238,Switzerland,43220.0
1294,Köniz,46.925,7.4153,Switzerland,41507.0
1295,La Chaux-de-Fonds,47.0996,6.8296,Switzerland,38965.0
1296,Fribourg,46.8,7.15,Switzerland,38365.0
1297,Schaffhausen,47.6965,8.6339,Switzerland,36587.0
1298,Vernier,46.2,6.1,Switzerland,35132.0
1299,Chur,46.8521,9.5297,Switzerland,35038.0
1300,Sion,46.2304,7.3661,Switzerland,34708.0
1301,Uster,47.3492,8.7192,Switzerland,34442.0
1302,Neuchâtel,46.9903,6.9306,Switzerland,33475.0
1303,Landecy,46.1897,6.1158,Switzerland,31942.0
1304,Zug,47.1681,8.5169,Switzerland,30542.0
1305,Yverdon-les-Bains,46.7785,6.6408,Switzerland,30157.0
1306,Emmen,47.0772,8.3,Switzerland,29292.0
1307,Dübendorf,47.3981,8.6194,Switzerland,28002.0
1308,Kriens,47.0344,8.28,Switzerland,26997.0
1309,Rapperswil-Jona,47.2286,8.8317,Switzerland,26989.0
1310,Dietikon,47.4056,8.4039,Switzerland,26936.0
1311,Montreux,46.4333,6.9167,Switzerland,25984.0
1312,Frauenfeld,47.5558,8.8964,Switzerland,25442.0
1313,Wetzikon,47.3208,8.7931,Switzerland,24452.0
1314,Baar,47.1956,8.5264,Switzerland,24322.0
1315,Meyrin,46.2322,6.0791,Switzerland,24144.0
1316,Wil,47.4664,9.0497,Switzerland,23768.0
1317,Bulle,46.6167,7.05,Switzerland,22709.0
1318,Horgen,47.2608,8.5975,Switzerland,22662.0
1319,Carouge,46.1817,6.1404,Switzerland,22336.0
1320,Kreuzlingen,47.6458,9.1783,Switzerland,21801.0
1321,Wädenswil,47.2303,8.6722,Switzerland,21716.0
1322,Riehen,47.5794,7.6512,Switzerland,21448.0
1323,Aarau,47.3923,8.0446,Switzerland,21268.0
1324,Allschwil,47.5508,7.5358,Switzerland,21150.0
1325,Renens,46.5353,6.5897,Switzerland,20927.0
1326,Wettingen,47.4659,8.3267,Switzerland,20721.0
1327,Nyon,46.382,6.2389,Switzerland,20272.0
1328,Bülach,47.5189,8.5422,Switzerland,20046.0
1329,Vevey,46.4667,6.85,Switzerland,19891.0
1330,Opfikon,47.4331,8.5719,Switzerland,19864.0
1331,Kloten,47.4481,8.5828,Switzerland,19362.0
1332,Taichung,24.15,120.6667,Taiwan,2803894.0
1333,Kaohsiung,22.6167,120.3,Taiwan,2773533.0
1334,Taipei,25.0478,121.5319,Taiwan,2684567.0
1335,Tainan,22.9833,120.1833,Taiwan,1883831.0
1336,Zhongli,24.965,121.2168,Taiwan,1632616.0
1337,Changhua,24.0667,120.5333,Taiwan,750000.0
1338,Pingtung,22.6761,120.4942,Taiwan,503530.0
1339,Hsinchu,24.8047,120.9714,Taiwan,445635.0
1340,Taoyuan District,24.9889,121.3111,Taiwan,443273.0
1341,Keelung,25.1283,121.7419,Taiwan,370155.0
1342,Chiayi,23.48,120.4497,Taiwan,251938.0
1343,Pingzhen,24.9439,121.2161,Taiwan,201632.0
1344,Zhubei,24.8333,121.0,Taiwan,200000.0
1345,Yangmei,24.9167,121.15,Taiwan,175000.0
1346,Bade,24.9575,121.2989,Taiwan,172065.0
1347,Yilan,24.75,121.75,Taiwan,150000.0
1348,Hualien,23.9722,121.6064,Taiwan,110000.0
1349,Taitung,22.7583,121.1444,Taiwan,108905.0
1350,Douliu,23.7075,120.5439,Taiwan,106653.0
1351,Nantou,23.9167,120.6833,Taiwan,101606.0
1352,Miaoli,24.57,120.82,Taiwan,90963.0
1353,Magong,23.5667,119.5833,Taiwan,56435.0
1354,Zhushan,23.6889,120.7289,Taiwan,54870.0
1355,Pozi,23.4611,120.242,Taiwan,50000.0
1356,Huatan,24.0316,120.558,Taiwan,45907.0
1357,Beigang,23.5667,120.3,Taiwan,40988.0
1358,Taibao,23.45,120.3333,Taiwan,35000.0
1359,Yuanchang,23.642,120.323,Taiwan,25840.0
1360,Ershui,23.8167,120.6167,Taiwan,15240.0
1361,Nangan,26.1598,119.9432,Taiwan,7382.0
1362,Banqiao,25.0143,121.4672,Taiwan,
1363,Jincheng,24.4167,118.3167,Taiwan,
1364,Dubai,25.2697,55.3094,United Arab Emirates,2502715.0
1365,Abu Dhabi,24.4511,54.3969,United Arab Emirates,1483000.0
1366,Sharjah,25.3575,55.3919,United Arab Emirates,1247749.0
1367,Al ‘Ayn,24.2075,55.7447,United Arab Emirates,766936.0
1368,‘Ajmān,25.3994,55.4797,United Arab Emirates,490035.0
1369,Ra’s al Khaymah,25.7851,55.9479,United Arab Emirates,115949.0
1370,Al Fujayrah,25.1308,56.3347,United Arab Emirates,93673.0
1371,Umm al Qaywayn,25.5653,55.5533,United Arab Emirates,44411.0
1372,Madīnat Zāyid,23.6522,53.6536,United Arab Emirates,29095.0
1373,London,51.5072,-0.1275,United Kingdom,11120000.0
1374,Birmingham,52.48,-1.9025,United Kingdom,1137100.0
1375,Leeds,53.7997,-1.5492,United Kingdom,789194.0
1376,Glasgow,55.8611,-4.25,United Kingdom,626410.0
1377,Bristol,51.45,-2.5833,United Kingdom,567111.0
1378,Manchester,53.4794,-2.2453,United Kingdom,547627.0
1379,Sheffield,53.3808,-1.4703,United Kingdom,518090.0
1380,Liverpool,53.4075,-2.9919,United Kingdom,513441.0
1381,Edinburgh,55.953,-3.189,United Kingdom,488050.0
1382,Leicester,52.6344,-1.1319,United Kingdom,464395.0
1383,Coventry,52.4081,-1.5106,United Kingdom,362690.0
1384,Caerdydd,51.4817,-3.1792,United Kingdom,361469.0
1385,Belfast,54.5964,-5.93,United Kingdom,333871.0
1386,Newcastle,55.0077,-1.6578,United Kingdom,300196.0
1387,Bradford,53.8,-1.75,United Kingdom,293277.0
1388,Ipswich,52.0594,1.1556,United Kingdom,290000.0
1389,Nottingham,52.9533,-1.15,United Kingdom,289301.0
1390,Bolton,53.578,-2.429,United Kingdom,285372.0
1391,Sunderland,54.906,-1.381,United Kingdom,277417.0
1392,Southampton,50.9025,-1.4042,United Kingdom,271173.0
1393,Plymouth,50.3714,-4.1422,United Kingdom,267918.0
1394,Kingston upon Hull,53.7444,-0.3325,United Kingdom,260200.0
1395,Derby,52.9217,-1.4769,United Kingdom,255394.0
1396,Westminster,51.4947,-0.1353,United Kingdom,255324.0
1397,Wolverhampton,52.5833,-2.1333,United Kingdom,250970.0
1398,Stoke-on-Trent,53.0,-2.1833,United Kingdom,249008.0
1399,Portsmouth,50.8058,-1.0872,United Kingdom,248440.0
1400,Abertawe,51.6167,-3.95,United Kingdom,245508.0
1401,Barnsley,53.5547,-1.4791,United Kingdom,245199.0
1402,Swindon,51.56,-1.78,United Kingdom,222193.0
1403,Luton,51.8783,-0.4147,United Kingdom,213052.0
1404,Northampton,52.2304,-0.8938,United Kingdom,212100.0
1405,Milton Keynes,52.04,-0.76,United Kingdom,207057.0
1406,Solihull,52.413,-1.778,United Kingdom,206674.0
1407,Aberdeen,57.15,-2.11,United Kingdom,200680.0
1408,Norwich,52.63,1.297,United Kingdom,195971.0
1409,Peterborough,52.5725,-0.2431,United Kingdom,194000.0
1410,Bournemouth,50.72,-1.88,United Kingdom,187503.0
1411,Basildon,51.5761,0.4886,United Kingdom,185900.0
1412,York,53.9583,-1.0803,United Kingdom,181131.0
1413,Warrington,53.3917,-2.5972,United Kingdom,165456.0
1414,Huddersfield,53.645,-1.7798,United Kingdom,162949.0
1415,Reading,51.4542,-0.9731,United Kingdom,162666.0
1416,Southend,51.55,0.71,United Kingdom,160257.0
1417,Oxford,51.7519,-1.2578,United Kingdom,152000.0
1418,Dundee,56.462,-2.9707,United Kingdom,148280.0
1419,West Bromwich,52.519,-1.995,United Kingdom,146386.0
1420,Newport,51.5833,-3.0,United Kingdom,145700.0
1421,Gloucester,51.8644,-2.2444,United Kingdom,145563.0
1422,Poole,50.7167,-1.9833,United Kingdom,144800.0
1423,New York,40.6943,-73.9249,United States,18713220.0
1424,Los Angeles,34.1139,-118.4068,United States,12750807.0
1425,Chicago,41.8373,-87.6862,United States,8604203.0
1426,Miami,25.7839,-80.2102,United States,6445545.0
1427,Dallas,32.7936,-96.7662,United States,5743938.0
1428,Philadelphia,40.0077,-75.1339,United States,5649300.0
1429,Houston,29.7863,-95.3889,United States,5464251.0
1430,Atlanta,33.7627,-84.4224,United States,5449398.0
1431,Washington,38.9047,-77.0163,United States,5379184.0
1432,Boston,42.3188,-71.0846,United States,4688346.0
1433,Phoenix,33.5722,-112.0891,United States,4219697.0
1434,Seattle,47.6211,-122.3244,United States,3789215.0
1435,San Francisco,37.7562,-122.443,United States,3592294.0
1436,Detroit,42.3834,-83.1024,United States,3506126.0
1437,San Diego,32.8312,-117.1225,United States,3220118.0
1438,Minneapolis,44.9635,-93.2678,United States,2977172.0
1439,Tampa,27.9942,-82.4451,United States,2908063.0
1440,Denver,39.7621,-104.8759,United States,2876625.0
1441,Brooklyn,40.6501,-73.9496,United States,2559903.0
1442,Queens,40.7498,-73.7976,United States,2230722.0
1443,Riverside,33.9381,-117.3948,United States,2107852.0
1444,Baltimore,39.3051,-76.6144,United States,2106068.0
1445,Las Vegas,36.2333,-115.2654,United States,2104198.0
1446,Portland,45.5372,-122.65,United States,2074775.0
1447,San Antonio,29.4658,-98.5253,United States,2049293.0
1448,St. Louis,38.6358,-90.2451,United States,2024074.0
1449,Sacramento,38.5667,-121.4683,United States,1898019.0
1450,Orlando,28.4772,-81.3369,United States,1822394.0
1451,San Jose,37.3019,-121.8486,United States,1798103.0
1452,Cleveland,41.4767,-81.6804,United States,1710093.0
1453,Pittsburgh,40.4396,-79.9762,United States,1703266.0
1454,Austin,30.3004,-97.7522,United States,1687311.0
1455,Cincinnati,39.1413,-84.5061,United States,1662691.0
1456,Kansas City,39.1239,-94.5541,United States,1636715.0
