city_ID,city,lat,lng,country,beach_name,beach_address,beach_rating
516,Freiburg im Breisgau,47.995,7.85,Germany,Obertorturm,"Obertorturm, Gengenbach",4.5
517,Krefeld,51.3333,6.5667,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
518,Mainz,50.0,8.2667,Germany,Strandbad Oppenheim,Oppenheim,4.4
519,Lübeck,53.8697,10.6864,Germany,Dahme Strand,"An d. Strandpromenade 29, Dahme",4.6
520,Erfurt,50.9781,11.0292,Germany,Markt,Jena,0.0
521,Oberhausen,51.4699,6.8514,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
522,Rostock,54.0833,12.1333,Germany,Ostseecamping beach,Am Salzhaff,5.0
523,Kassel,51.3158,9.4979,Germany,Freizeitanlage Höxter-Godelheim,"Godelheimer Str. 33, Höxter",4.5
524,Hagen,51.3594,7.475,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
525,Potsdam,52.4,13.0667,Germany,Monbijoupark,"Oranienburger Str., Berlin",4.4
526,Saarbrücken,49.2333,7.0,Germany,Fort Saint Sebastien,"35 Rue de Ramstein, Bitche",4.3
527,Hamm,51.6667,7.8167,Germany,Beach Event Platz,Greven,2.5
528,Ludwigshafen,49.4811,8.4353,Germany,Strandbad Oppenheim,Oppenheim,4.4
529,Mülheim,51.4275,6.8825,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
530,Oldenburg,53.1439,8.2139,Germany,Kaiser Wilhelm Bridge,"Zur Kaiser-Wilhelm-Brücke, Wilhelmshaven",4.7
531,Osnabrück,52.2789,8.0431,Germany,Beach Event Platz,Greven,2.5
532,Leverkusen,51.0333,6.9833,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
533,Solingen,51.1667,7.0833,Germany,Blackfoot Beach,"Stallagsbergweg 1, Köln",4.3
534,Guatemala City,14.6099,-90.5252,Guatemala,Iglesia San José El Viejo,"H738+768, Antigua Guatemala",4.7
535,Villa Nueva,14.5314,-90.5964,Guatemala,Erhco Park La Aventura,"4J5G+375, RD-SRO-16, Chiquimulilla",4.4
536,Coatepeque,14.7,-91.8667,Guatemala,,,
537,San Pedro Carchá,15.4768,-90.31200000000001,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
538,Cobán,15.4833,-90.3667,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
539,Quetzaltenango,14.8333,-91.5167,Guatemala,,,
540,San Juan Sacatepéquez,14.7189,-90.6442,Guatemala,Regional Museum Trapiche,"3Q75+G9J, 1 Avenida, San Jerónimo",4.5
541,Jutiapa,14.2917,-89.8958,Guatemala,Parque Recreativo Sihuatehuacán,"XFR4+RVQ, Calle Libertad Oriente, Santa Ana",4.2
542,Flores,16.9333,-89.8833,Guatemala,Jorge's Rope Swing,"W4MF+926, Flores",4.4
543,Momostenango,15.0444,-91.4083,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
544,San Luis,16.2,-89.44,Guatemala,Rio Blanco National Park,"6WH4+HG4, Santa Elena",4.7
545,Nueva Concepción,14.1997,-91.2997,Guatemala,,,
546,Santa Lucía Cotzumalguapa,14.3333,-91.0167,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
547,Amatitlán,14.4741,-90.6247,Guatemala,Erhco Park La Aventura,"4J5G+375, RD-SRO-16, Chiquimulilla",4.4
548,Jalapa,14.6379,-89.9904,Guatemala,El Salto los hoyos,"628C+VFX, Unnamed Road, San Marcos",4.5
549,Totonicapán,14.9108,-91.3606,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
550,Puerto Barrios,15.73,-88.6,Guatemala,Playa Blanca,"V46H+QJW, Lívingston",4.6
551,Escuintla,14.3004,-90.78,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
552,Morales,15.4725,-88.8414,Guatemala,Playa Blanca,"V46H+QJW, Lívingston",4.6
553,Chichicastenango,14.9442,-91.1105,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
554,Malacatán,14.9106,-92.0581,Guatemala,Playa san Benito Puerto Chiapas,"PHG9+FF, Puerto Chiapas",4.3
555,Mazatenango,14.5333,-91.5,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
556,Senahú,15.4164,-89.8203,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
557,Petapa,14.4962,-90.5525,Guatemala,Erhco Park La Aventura,"4J5G+375, RD-SRO-16, Chiquimulilla",4.4
558,Tacaná,15.2415,-92.0684,Guatemala,"Mirador, aldea Chiquiguil","FX47+G3X, Cuilco",0.0
559,El Estor,15.5333,-89.35,Guatemala,Finca,"HWP8+GH, San Felipe de Lara",0.0
560,Panzos,15.3986,-89.6408,Guatemala,Reserva Chelemhá,"9WPQ+C9M, Reserva Chelemhá ruta de Tucurú a Chelemhá, Reserva Chelemhá",4.9
561,San Cristóbal Verapaz,15.365,-90.4792,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
562,Lívingston,15.83,-88.75,Guatemala,Playa Blanca,"V46H+QJW, Lívingston",4.6
563,Chiquimula,14.7833,-89.5333,Guatemala,Cabaña santa clara,"9599+C78, El Progreso",0.0
564,Fray Bartolomé de Las Casas,15.8456,-89.8658,Guatemala,,,
565,Villa Canales,14.4816,-90.53399999999999,Guatemala,Erhco Park La Aventura,"4J5G+375, RD-SRO-16, Chiquimulilla",4.4
566,Chinautla,14.7029,-90.5,Guatemala,Regional Museum Trapiche,"3Q75+G9J, 1 Avenida, San Jerónimo",4.5
567,Salamá,15.1052,-90.316,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
568,Santa María La Pila,15.6056,-89.8125,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
569,Chisec,15.8125,-90.3217,Guatemala,Reserva Chelemhá,"9WPQ+C9M, Reserva Chelemhá ruta de Tucurú a Chelemhá, Reserva Chelemhá",4.9
570,San Pedro Sacatepéquez,14.9664,-91.7775,Guatemala,,,
571,Zacapa,14.9667,-89.5333,Guatemala,,,
572,San Marcos,14.9653,-91.7958,Guatemala,,,
573,San Francisco El Alto,14.95,-91.45,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
574,Los Amates,15.2667,-89.1,Guatemala,Finca,"HWP8+GH, San Felipe de Lara",0.0
575,Purulhá,15.2353,-90.235,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
576,Esquipulas,14.6167,-89.2,Guatemala,,,
577,Sololá,14.7667,-91.1833,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
578,Santa Catarina Pinula,14.5644,-90.488,Guatemala,Iglesia San José El Viejo,"H738+768, Antigua Guatemala",4.7
579,Palín,14.4039,-90.6986,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
580,Nahualá,14.8429,-91.31700000000001,Guatemala,Playa Publica Cerro De Oro,"MRCP+J52, Cerro de Oro",4.4
581,San Juan Chamelco,15.4257,-90.3263,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
582,Iztapa,13.9331,-90.7075,Guatemala,Playa Las Lisas,"RP2P+9FJ, Las Lisas",4.4
583,Cubulco,15.1083,-90.6306,Guatemala,Cueva de Chicoy,"7P4P+7RQ, Mocohán",4.4
584,Reykjavík,64.1475,-21.935,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
585,Kópavogur,64.1119,-21.9,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
586,Hafnarfjörður,64.0667,-21.95,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
587,Akureyri,65.6833,-18.1,Iceland,Barnafoss,"PFXG+8H7, Laugar",4.3
588,Keflavík,64.0,-22.5819,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
589,Garðabær,64.0833,-22.0,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
590,Akranes,64.3167,-22.1,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
591,Selfoss,63.9322,-21.0002,Iceland,Beach stone pyramids Galicany,"5329+2MC, Reykjavík",4.5
592,Sauðárkrókur,65.7464,-19.639,Iceland,Black beach,"744, Sauðárkrókur",4.3
593,Ísafjörður,66.0738,-23.1417,Iceland,Minnibakki Beach,Skálavíkurvegur,4.9
594,Höfn,64.25,-15.2167,Iceland,Pantai Diamond,Eystri-Fellsfjara / Diamond Beach,5.0
595,Egilsstaðir,65.2667,-14.4,Iceland,Lindarbakki,"G5GR+47P، 720, Borgarfjörður Eystri",4.5
596,Borgarnes,64.5333,-21.9167,Iceland,,,
597,Dublin,53.3497,-6.2603,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
598,Cork,51.9,-8.4731,Ireland,Ballynatrasna Beach,"RXC9+3M, Ballytrasna, Ballycotton",4.8
599,Galway,53.2729,-9.0418,Ireland,Kilmurvey Beach,Kilmurvy,4.7
600,Limerick,52.6653,-8.6238,Ireland,Glin Pier,"Killacolla (Barker), Glin",4.5
601,Waterford,52.2583,-7.119,Ireland,Rathmoylan Cove Beach,,
602,Drogheda,53.7139,-6.3503,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
603,Dún Dealgan,54.00899999999999,-6.4049,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
604,Swords,53.4597,-6.2181,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
605,Blackrock,53.3015,-6.1778,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
606,Tralee,52.2675,-9.6962,Ireland,Ballyheigue Beach,"Buncurrig, Ballyheigue",4.7
607,Carlow,52.8306,-6.9317,Ireland,Ballinamona beach,Tinnaberna,0.0
608,Ennis,52.8463,-8.9807,Ireland,Seafield Pier and Beach,"Seafield, Baile An Tsagart",4.6
609,Dunleary,53.3,-6.14,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
610,Kilkenny,52.6477,-7.2561,Ireland,"Dollar Bay , Co.Wexford",,
611,Naas,53.2158,-6.6669,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
612,Wexford,52.3342,-6.4575,Ireland,Rathmoylan Cove Beach,,
613,Sligo,54.2667,-8.4833,Ireland,Rossnowlagh Beach,"11, Rossnowlagh, The Dunes",4.8
614,Leixlip,53.3636,-6.4864,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
615,Cobh,51.851000000000006,-8.2967,Ireland,Ballynatrasna Beach,"RXC9+3M, Ballytrasna, Ballycotton",4.8
616,Killarney,52.0588,-9.5072,Ireland,Ballyheigue Beach,"Buncurrig, Ballyheigue",4.7
617,Shannon,52.7137,-8.8686,Ireland,Seafield Pier and Beach,"Seafield, Baile An Tsagart",4.6
618,Dungarvan,52.0845,-7.6397,Ireland,Ballynatrasna Beach,"RXC9+3M, Ballytrasna, Ballycotton",4.8
619,Kildare,53.1569,-6.909,Ireland,Blessington Beach,Co. Wicklow,4.9
620,Carrigtohill,51.9,-8.2667,Ireland,Ballynatrasna Beach,"RXC9+3M, Ballytrasna, Ballycotton",4.8
621,Monaghan,54.2479,-6.9708,Ireland,"BlackRock promenade , with outstanding views of mountains and coastal views","Haggardstown, Blackrock",4.0
622,Dunboyne,53.4199,-6.4751,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
623,Ros Comáin,53.6333,-8.1833,Ireland,The Long Point,"Lake Rd, Knockanima, Loughrea",4.7
624,Donegal,54.65,-8.117,Ireland,Rossnowlagh Beach,"11, Rossnowlagh, The Dunes",4.8
625,Tallaght,53.2878,-6.3411,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
626,Wicklow,52.9779,-6.0329999999999995,Ireland,Bray Bay Beach,Irska,4.6
627,Clonmel,52.355,-7.7039,Ireland,Rathmoylan Cove Beach,,
628,Trim,53.555,-6.7917,Ireland,Skerries South Beach,"Unnamed Road, Skerries",4.7
629,Carrick on Shannon,53.9469,-8.09,Ireland,Lissadell beach,"Lissadill, beach",4.7
630,Tullamore,53.2667,-7.5,Ireland,,,
631,Castlebar,53.85,-9.3,Ireland,Tully More Bay Beach,"Thornhill, Irska",4.6
632,Mullingar,53.5333,-7.35,Ireland,,,
633,Longford,53.727,-7.7998,Ireland,Acres Lake Floating Boardwalk,"Acres Lake, Drumshanbo, Leitrim Village",4.7
634,Nenagh,52.8619,-8.1967,Ireland,The Long Point,"Lake Rd, Knockanima, Loughrea",4.7
635,Port Laoise,53.0309,-7.3008,Ireland,Near blessington,"Unnamed Road, Russellstown",4.7
636,An Cabhán,53.9908,-7.3606,Ireland,Acres Lake Floating Boardwalk,"Acres Lake, Drumshanbo, Leitrim Village",4.7
637,Lifford,54.8356,-7.4779,Ireland,Rossnowlagh Beach,"11, Rossnowlagh, The Dunes",4.8
638,Jerusalem,31.7833,35.2167,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
639,Tel Aviv-Yafo,32.08,34.78,Israel,Beit Yanai public beach,,
640,Haifa,32.8,34.9833,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
641,Rishon LeẔiyyon,31.9711,34.7894,Israel,Beit Yanai public beach,,
642,Petaẖ Tiqwa,32.0833,34.8833,Israel,Beit Yanai public beach,,
643,Ashdod,31.7978,34.6503,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
644,Netanya,32.3328,34.86,Israel,Beit Yanai public beach,,
645,Beersheba,31.2589,34.7978,Israel,Pantai Zikim,"Zikim, Beach",0.0
646,Bené Beraq,32.0807,34.8338,Israel,Beit Yanai public beach,,
647,Holon,32.0167,34.7667,Israel,Beit Yanai public beach,Israel,4.6
648,Ramat Gan,32.07,34.8235,Israel,Beit Yanai public beach,,
649,Ashqelon,31.6658,34.5664,Israel,Ashdod Beach,"HaTayelet 5, Ashdod",4.5
650,Reẖovot,31.8914,34.8078,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
651,Bat Yam,32.0231,34.7503,Israel,Beit Yanai public beach,Israel,4.6
652,Bet Shemesh,31.7514,34.9886,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
653,Kefar Sava,32.1858,34.9077,Israel,Beit Yanai public beach,,
654,Herẕliyya,32.1556,34.8422,Israel,Beit Yanai public beach,,
655,Hadera,32.45,34.9167,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
656,Modi‘in Makkabbim Re‘ut,31.9339,34.9856,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
657,Nazareth,32.7021,35.2978,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
658,Lod,31.95,34.9,Israel,Beit Yanai public beach,,
659,Ramla,31.9275,34.8625,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
660,Ra‘ananna,32.1833,34.8667,Israel,Beit Yanai public beach,,
661,Rahat,31.3925,34.7544,Israel,Ashdod Beach,"HaTayelet 5, Ashdod",4.5
662,Nahariyya,33.0036,35.0925,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
663,Givatayim,32.0697,34.8117,Israel,Beit Yanai public beach,,
664,Hod HaSharon,32.15,34.8833,Israel,Beit Yanai public beach,,
665,Rosh Ha‘Ayin,32.0833,34.95,Israel,Beit Yanai public beach,,
666,Qiryat Ata,32.8,35.1,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
667,Umm el Faḥm,32.5158,35.1525,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
668,Eilat,29.55,34.95,Israel,South beach number 5,"S Beach Hwy, Aqaba",4.3
669,Nes Ẕiyyona,31.9333,34.8,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
670,‘Akko,32.9261,35.0839,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
671,El‘ad,32.0523,34.9512,Israel,Beit Yanai public beach,,
672,Ramat HaSharon,32.15,34.8333,Israel,Beit Yanai public beach,,
673,Karmiel,32.9,35.2833,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
674,Afula,32.6078,35.2897,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
675,Tiberias,32.7897,35.5247,Israel,חוף מיקונוס,"דרך גדוד ברק, 15725, Tiberias",4.3
676,Eṭ Ṭaiyiba,32.2667,35.0,Israel,Beit Yanai public beach,,
677,Ben Zakkay,31.8833,34.7333,Israel,The Artistic House - Sidna Ali Beach,Herzliya,4.8
678,Pardés H̱anna Karkur,32.4711,34.9675,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
679,Shefar‘am,32.8056,35.1694,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
680,Qiryat Moẕqin,32.8369,35.0775,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
681,Qiryat Bialik,32.8331,35.0664,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
682,Qiryat Yam,32.8331,35.0664,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
683,Qiryat Ono,32.0636,34.8553,Israel,Beit Yanai public beach,,
684,Or Yehuda,32.0333,34.85,Israel,Beit Yanai public beach,Israel,4.6
685,Ma‘alot Tarshīḥā,33.0167,35.2708,Israel,Dado Beach Roller Skating Ring & Dance,"David Elazar St, Haifa",4.5
686,Ẕefat,32.9658,35.4983,Israel,Sunset beach,"Al 5arab،, Tyre",4.0
687,Dimona,31.07,35.03,Israel,David Hotel beach,מלון הוד המדבר,5.0
688,Rome,41.8931,12.4828,Italy,Pelota beach,"Via Ghilarza, 45, Passoscuro",0.0
689,Milan,45.4669,9.19,Italy,Bergoro Beach,"Via I Maggio, 21-19, Fagnano Olona",0.0
690,Naples,40.8333,14.25,Italy,Vine Beach,"Via Giovanni Augustariccio, 76, Amalfi",4.5
691,Turin,45.0667,7.7,Italy,Blu Paradise,"Via Gozzano, 9, Orbassano",4.1
692,Palermo,38.1111,13.3517,Italy,Públic beach castellmare di stabia,"Corso Giuseppe Garibaldi, Castellammare del Golfo",0.0
693,Genoa,44.4072,8.934,Italy,Baia di Paraggi,"Strada Provinciale 227 di Portofino, 45, Paraggi",4.6
694,Bologna,44.4939,11.3428,Italy,Punto panoramico,Brisighella,4.6
695,Florence,43.7714,11.2542,Italy,Grotta Maona,"Via Vecchia di Maona, 23, Montecatini Terme",4.3
696,Bari,41.1253,16.8667,Italy,Lama Monachile,"Via S. Vito, Polignano a Mare",4.6
697,Catania,37.5027,15.0873,Italy,San Marco free beach,Calatabiano,4.1
698,Venice,45.4397,12.3319,Italy,Spiaggia libera free beach,Venice,0.0
699,Verona,45.4386,10.9928,Italy,Margy Beach,"Lungolago Cesare Battisti, Desenzano del Garda",4.3
700,Messina,38.1936,15.5542,Italy,San Marco free beach,Calatabiano,4.1
701,Padova,45.4064,11.8778,Italy,Spiaggia libera free beach,Venice,0.0
702,Trieste,45.6503,13.7703,Italy,Beach,"Gradnikova ulica 23, Kanal",4.8
703,Taranto,40.4181,17.2408,Italy,Spiaggia di Punta Cacata,"Unnamed Road, 74024, Manduria",4.4
704,Brescia,45.5389,10.2203,Italy,Margy Beach,"Lungolago Cesare Battisti, Desenzano del Garda",4.3
705,Parma,44.8015,10.328,Italy,,,
706,Prato,43.8808,11.0966,Italy,Grotta Maona,"Via Vecchia di Maona, 23, Montecatini Terme",4.3
707,Modena,44.6458,10.9257,Italy,Piscina/mare,Castelguglielmo,0.0
708,Reggio di Calabria,38.1144,15.65,Italy,San Marco free beach,Calatabiano,4.1
709,Reggio Emilia,44.7,10.6333,Italy,,,
710,Perugia,43.1121,12.3888,Italy,Flex Beach il parco Acquatico,"Via delle Industrie, SNC, Foligno",4.4
711,Ravenna,44.4161,12.2017,Italy,Vigna sul Mar Beach,"Via Capanno di G. Garibaldi, 20, Comacchio",4.6
712,Livorno,43.55,10.3167,Italy,Mareblu beach,Cecina,0.0
713,Cagliari,39.2167,9.1167,Italy,Spiaggia Is Piscadeddus,Villasimius,4.7
714,Foggia,41.4584,15.5519,Italy,Mattinatella Beach (Fontana delle Rose),"Mattinata, Contrada Mattinatella, Mattinata",4.5
715,Rimini,44.0594,12.5683,Italy,I Delfini Beach Village,"Via Bologna, Cattolica",4.6
716,Salerno,40.6806,14.7597,Italy,Vine Beach,"Via Giovanni Augustariccio, 76, Amalfi",4.5
717,Ferrara,44.8353,11.6199,Italy,Vigna sul Mar Beach,"Via Capanno di G. Garibaldi, 20, Comacchio",4.6
718,Latina,41.4676,12.9037,Italy,Sperlonga Beach,Sperlonga,4.8
719,Giugliano in Campania,40.9319,14.1956,Italy,Vine Beach,"Via Giovanni Augustariccio, 76, Amalfi",4.5
720,Monza,45.5836,9.2736,Italy,Bergoro Beach,"Via I Maggio, 21-19, Fagnano Olona",0.0
721,Siracusa,37.0692,15.2875,Italy,Free Beach,Catania,5.0
722,Bergamo,45.695,9.67,Italy,Spiaggia di Abbadia Lariana,"Via Lungolago, 23A, Abbadia Lariana",4.4
723,Pescara,42.4643,14.2142,Italy,Bau Beach Costa Verde,"Via Costa Verde, Borgata Marina",0.0
724,Trento,46.0667,11.1167,Italy,Spiaggia di Torbole,Torbole,4.6
725,Forlì,44.2225,12.0408,Italy,Dog Beach in Dante,"Via Marabina, Lido di Dante",4.0
726,Sassari,40.7267,8.5592,Italy,Free Beach,"Loc, Pirotto Li Frati",4.2
727,Vicenza,45.55,11.55,Italy,Paradise Beach,Piazzola sul Brenta,4.3
728,Terni,42.5667,12.65,Italy,Flex Beach il parco Acquatico,"Via delle Industrie, SNC, Foligno",4.4
729,Bolzano,46.5,11.35,Italy,,,
730,Novara,45.45,8.6167,Italy,Bergoro Beach,"Via I Maggio, 21-19, Fagnano Olona",0.0
731,Piacenza,45.05,9.7,Italy,Spiaggia la Chiesetta,"Lago di Brugnello Beach Road, Corte Brugnatella",4.6
732,Ancona,43.6167,13.5167,Italy,Janusz Beach Poland,"Via Palestro, 1, Porto Recanati",5.0
733,Andria,41.2317,16.3083,Italy,Vitolo Beach,"Via Cavaliere Vincenzo Antro, Giovinazzo",5.0
734,Udine,46.0667,13.2333,Italy,BEACH,"Viale dell' Orione, Grado Pineta",5.0
735,Arezzo,43.4631,11.8781,Italy,Lido di Tuoro,"Parco Regionale del Lago Trasimeno, Tuoro sul Trasimeno",4.6
736,Cesena,44.1333,12.2333,Italy,I Delfini Beach Village,"Via Bologna, Cattolica",4.6
737,Lecce,40.352,18.1691,Italy,Torre Sant'Andrea,Melendugno,4.7
738,Luxembourg,49.6106,6.1328,Luxembourg,Remich,Remich,4.3
739,Esch-sur-Alzette,49.4969,5.9806,Luxembourg,Remich,Remich,4.3
740,Dudelange,49.4806,6.0875,Luxembourg,Remich,Remich,4.3
741,Differdange,49.5242,5.8914,Luxembourg,Remich,Remich,4.3
742,Belvaux,49.5167,5.9333,Luxembourg,Remich,Remich,4.3
743,Rodange,49.5467,5.8397,Luxembourg,Remich,Remich,4.3
744,Niedercorn,49.5333,5.9,Luxembourg,Remich,Remich,4.3
745,Diekirch,49.8678,6.1558,Luxembourg,Remich,Remich,4.3
746,Soleuvre,49.5333,5.9333,Luxembourg,Remich,Remich,4.3
747,Bascharage,49.5667,5.9167,Luxembourg,Remich,Remich,4.3
748,Kayl,49.4864,6.0392,Luxembourg,Remich,Remich,4.3
749,Echternach,49.8117,6.4217,Luxembourg,Bourscheid Castle,"Schlasswee, Buerschent",4.4
750,Steinfort,49.66,5.9156,Luxembourg,Remich,Remich,4.3
751,Rumelange,49.4597,6.0306,Luxembourg,Remich,Remich,4.3
752,Wiltz,49.9689,5.9319,Luxembourg,Remich,Remich,4.3
753,Mondorf-les-Bains,49.5069,6.2806,Luxembourg,Remich,Remich,4.3
754,Grevenmacher,49.6747,6.4419,Luxembourg,Bourscheid Castle,"Schlasswee, Buerschent",4.4
755,Remich,49.5444,6.3667,Luxembourg,Remich,Remich,4.3
756,Vianden,49.935,6.2089,Luxembourg,Remich,Remich,4.3
757,Capellen,49.6444,5.9897,Luxembourg,Remich,Remich,4.3
758,Clervaux,50.0547,6.0314,Luxembourg,Robertville-les-bains,"Rte des Bains 63, Waimes",4.2
759,Mersch,49.7489,6.1061,Luxembourg,Remich,Remich,4.3
760,Redange-sur-Attert,49.7656,5.8908,Luxembourg,Remich,Remich,4.3
761,Birkirkara,35.9,14.4667,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
762,Saint Paul’s Bay,35.9483,14.4017,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
763,Mosta,35.9,14.4333,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
764,Sliema,35.9122,14.5042,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
765,Qormi,35.8794,14.4722,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
766,Żabbar,35.8772,14.5381,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
767,Naxxar,35.915,14.4447,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
768,San Ġwann,35.9094,14.4786,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
769,Marsaskala,35.8625,14.5675,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
770,Żebbuġ,35.8733,14.4417,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
771,Fgura,35.8725,14.5228,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
772,Żejtun,35.8556,14.5333,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
773,Rabat,35.8817,14.3989,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
774,Attard,35.9,14.45,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
775,Żurrieq,35.8292,14.4744,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
776,Mellieħa,35.95,14.3667,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
777,Swieqi,35.9208,14.48,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
778,Birżebbuġa,35.8267,14.5278,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
779,Ħamrun,35.8861,14.4894,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
780,Tarxien,35.865,14.5111,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
781,Imsida,35.8978,14.4894,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
782,Siġġiewi,35.8542,14.4383,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
783,Gżira,35.905,14.4939,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
784,Paola,35.8728,14.5075,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
785,San Ġiljan,35.9186,14.49,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
786,Santa Venera,35.8903,14.4778,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
787,Victoria,36.05,14.25,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
