city_ID,city,lat,lng,country,airport_name,airport_address,airport_rating
329,Viborg,56.4333,9.4,Denmark,Midtjyllands Airport,"N. O. Hansens Vej 4, Karup J",4.3
330,Svendborg,55.0704,10.6167,Denmark,Hans Christian Andersen Airport,"Lufthavnvej 131, Odense N",4.6
331,Hillerød,55.9333,12.3167,Denmark,Copenhagen Airport,"Lufthavnsboulevarden 6, Kastrup",4.1
332,Frederikshavn,57.4337,10.5333,Denmark,Aalborg Airport,"Ny Lufthavnsvej 100, Nørresundby",4.5
333,Sorø,55.433,11.5667,Denmark,Roskilde Airport,"Lufthavnsvej 20, Roskilde",4.5
334,San Salvador,13.6989,-89.1914,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
335,Usulután,13.35,-88.45,El Salvador,Barrillas Airport,"7G82+33C, Usulután",5.0
336,Santa Ana,13.9833,-89.5333,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
337,San Miguel,13.4833,-88.1833,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
338,Mejicanos,13.7403,-89.2131,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
339,Santa Tecla,13.6742,-89.2899,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
340,Apopa,13.8,-89.1833,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
341,Delgado,13.7167,-89.1667,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
342,Ahuachapán,13.9214,-89.845,El Salvador,,,
343,Sonsonate,13.7167,-89.7167,El Salvador,Aerodromo CAS,"PJWG+3M2, Lourdes",4.4
344,Colón,13.7167,-89.3667,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
345,Acajutla,13.5928,-89.8275,El Salvador,Aerodromo CAS,"PJWG+3M2, Lourdes",4.4
346,Chalchuapa,13.9833,-89.6833,El Salvador,Zona hostal Colonia San Benito,"MQR4+3R3, San Salvador",0.0
347,Zacatecoluca,13.5,-88.8667,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
348,Cuscatancingo,13.7333,-89.1833,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
349,Quezaltepeque,13.8312,-89.2722,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
350,San Vicente,13.6333,-88.8,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
351,Nahuizalco,13.7833,-89.7333,El Salvador,,,
352,Cojutepeque,13.7167,-88.9333,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
353,Jiquilisco,13.3167,-88.5833,El Salvador,Barrillas Airport,"7G82+33C, Usulután",5.0
354,San Pedro Perulapán,13.7667,-89.0333,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
355,Panchimalco,13.6094,-89.1792,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
356,Ciudad Barrios,13.7667,-88.2667,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
357,Santiago Nonualco,13.5167,-88.95,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
358,Armenia,13.75,-89.5,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
359,Atiquizaya,13.9667,-89.75,El Salvador,,,
360,Tacuba,13.9,-89.9333,El Salvador,,,
361,La Unión,13.3369,-87.8439,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
362,Chalatenango,14.0333,-88.9333,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
363,Sensuntepeque,13.8667,-88.6333,El Salvador,El Salvador International Airport,"CWVV+V5Q, Autop. Comalapa, San Salvador",4.4
364,Sonzacate,13.7342,-89.7147,El Salvador,Aerodromo CAS,"PJWG+3M2, Lourdes",4.4
365,Juayúa,13.8436,-89.74600000000001,El Salvador,,,
366,San Francisco,13.7,-88.1,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
367,Guaymango,13.75,-89.8333,El Salvador,,,
368,Puerto El Triunfo,13.2833,-88.55,El Salvador,Barrillas Airport,"7G82+33C, Usulután",5.0
369,Santiago de María,13.4833,-88.4667,El Salvador,Barrillas Airport,"7G82+33C, Usulután",5.0
370,Concepción de Ataco,13.8667,-89.85,El Salvador,,,
371,San Alejo,13.4333,-87.9667,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
372,Metapán,14.3333,-89.45,El Salvador,Guatemala,"F8XX+8H8, Agua Blanca",0.0
373,Anamorós,13.7333,-87.8667,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
374,El Paisnal,13.9667,-89.2167,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
375,Tepecoyo,13.7003,-89.4678,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
376,Cuisnahuat,13.6333,-89.6,El Salvador,Zona hostal Colonia San Benito,"MQR4+3R3, San Salvador",0.0
377,Teotepeque,13.5853,-89.5183,El Salvador,Ilopango International Airport,"MVWP+843, Ilopango",4.5
378,Jocoro,13.6167,-88.0167,El Salvador,Santa Rosa de Lima Airport,"J48P+CWQ, Santa Rosa de Lima",4.0
379,Caluco,13.7167,-89.6667,El Salvador,Zona hostal Colonia San Benito,"MQR4+3R3, San Salvador",0.0
380,Estanzuelas,13.65,-88.5,El Salvador,Barrillas Airport,"7G82+33C, Usulután",5.0
381,Nueva Guadalupe,13.5333,-88.35,El Salvador,El Tamarindo Airport,"537V+3X2, El Tamarindo",5.0
382,Agua Caliente,14.1667,-89.2167,El Salvador,Guatemala,"F8XX+8H8, Agua Blanca",0.0
383,El Porvenir,14.0207,-89.6471,El Salvador,Zona hostal Colonia San Benito,"MQR4+3R3, San Salvador",0.0
384,Helsinki,60.1756,24.9342,Finland,Helsinki Airport,Vantaa,4.3
385,Espoo,60.21,24.66,Finland,Helsinki Airport,Vantaa,4.3
386,Tampere,61.4981,23.76,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
387,Vantaa,60.3,25.0333,Finland,Helsinki Airport,Vantaa,4.3
388,Oulu,65.0142,25.4719,Finland,Hailuodon Kansainvälinen Lentoasema,"Unnamed Road, 90480, Hailuoto",0.0
389,Turku,60.4517,22.27,Finland,,,
390,Jyväskylä,62.2333,25.7333,Finland,Jyväskylä Airport,"Lentoasemantie 70, Tikkakoski",4.3
391,Kuopio,62.8925,27.6783,Finland,Kuopio Airport,"Lentokentäntie 275, Toivala",4.2
392,Lahti,60.9804,25.655,Finland,,,
393,Kouvola,60.8681,26.7042,Finland,,,
394,Pori,61.4847,21.7972,Finland,Pori Airport,"Lentoasemantie 1, Pori",4.2
395,Joensuu,62.6,29.7639,Finland,Joensuu Airport,"Lentoasemantie 30, Joensuu",4.2
396,Lappeenranta,61.0583,28.1861,Finland,,,
397,Hämeenlinna,61.0,24.4414,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
398,Vaasa,63.1,21.6167,Finland,,,
399,Rovaniemi,66.5028,25.7285,Finland,,,
400,Seinäjoki,62.7903,22.8403,Finland,,,
401,Mikkeli,61.6875,27.2736,Finland,,,
402,Kotka,60.4667,26.9458,Finland,,,
403,Salo,60.3831,23.1331,Finland,,,
404,Porvoo,60.3931,25.6639,Finland,Helsinki Airport,Vantaa,4.3
405,Kokkola,63.8376,23.131999999999998,Finland,,,
406,Lohja,60.25,24.0667,Finland,Helsinki Airport,Vantaa,4.3
407,Hyvinkää,60.6306,24.8597,Finland,Helsinki Airport,Vantaa,4.3
408,Nurmijärvi,60.4667,24.8083,Finland,Helsinki Airport,Vantaa,4.3
409,Järvenpää,60.4722,25.0889,Finland,Helsinki Airport,Vantaa,4.3
410,Rauma,61.1167,21.5,Finland,Pori Airport,"Lentoasemantie 1, Pori",4.2
411,Kirkkonummi,60.1167,24.4167,Finland,Helsinki Airport,Vantaa,4.3
412,Tuusula,60.4028,25.0292,Finland,Helsinki Airport,Vantaa,4.3
413,Kajaani,64.225,27.7333,Finland,,,
414,Savonlinna,61.8667,28.8831,Finland,,,
415,Kerava,60.4028,25.1,Finland,Helsinki Airport,Vantaa,4.3
416,Nokia,61.4767,23.5053,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
417,Ylöjärvi,61.55,23.5833,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
418,Kaarina,60.4069,22.3722,Finland,,,
419,Kangasala,61.4639,24.065,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
420,Jyväskylän Maalaiskunta,62.2889,25.7417,Finland,,,
421,Riihimäki,60.7333,24.7667,Finland,Helsinki Airport,Vantaa,4.3
422,Vihti,60.4167,24.3331,Finland,Helsinki Airport,Vantaa,4.3
423,Raseborg,59.975,23.4361,Finland,,,
424,Imatra,61.1931,28.7764,Finland,,,
425,Sastamala,61.3417,22.9083,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
426,Raahe,64.6847,24.4792,Finland,Hailuodon Kansainvälinen Lentoasema,"Unnamed Road, 90480, Hailuoto",0.0
427,Raisio,60.4861,22.1694,Finland,,,
428,Hollola,60.9886,25.5128,Finland,,,
429,Lempäälä,61.3139,23.7528,Finland,Tampere–Pirkkala Airport,"Tornikaari 50, Pirkkala",4.0
430,Iisalmi,63.5611,27.1889,Finland,,,
431,Tornio,65.8497,24.1441,Finland,,,
432,Siilinjärvi,63.075,27.66,Finland,Kuopio Airport,"Lentokentäntie 275, Toivala",4.2
433,Kemi,65.7336,24.5634,Finland,,,
434,Paris,48.8566,2.3522,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
435,Marseille,43.2964,5.37,France,Marseille Provence Airport,Marignane,3.4
436,Lyon,45.76,4.84,France,Lyon-Saint Exupéry Airport,Colombier-Saugnieu,3.4
437,Toulouse,43.6045,1.444,France,Toulouse-Blagnac Airport,"J9H9+Q3, Blagnac",3.9
438,Nice,43.7034,7.2663,France,Nice Côte d'Azur Airport,"Rue Costes et Bellonte, Nice",3.9
439,Nantes,47.2181,-1.5528,France,Nantes Atlantique Airport,Bouguenais,3.3
440,Montpellier,43.6119,3.8772,France,Montpellier-Méditerranée Airport,"D172, Mauguio",4.1
441,Strasbourg,48.5833,7.7458,France,Strasbourg Airport,"RM 221 /Route de l'Aéroport, Entzheim",3.7
442,Bordeaux,44.84,-0.58,France,Bordeaux Airport,Mérignac,2.6
443,Lille,50.6278,3.0583,France,Lille Airport,"Rte de l'Aéroport, Lesquin",3.8
444,Rennes,48.1147,-1.6794,France,Airport Rennes Bretagne,"1 Av. de l'Aéroport Joseph le Brix, Saint-Jacques-de-la-Lande",3.8
445,Reims,49.2628,4.0347,France,Laon - Chambry Airport,"Rue de Crécy Aviation, Laon",4.8
446,Toulon,43.1258,5.9306,France,Toulon Hyères Airport,"Bd de la Marine, Hyères",4.1
447,Saint-Étienne,45.4347,4.3903,France,Saint-Étienne–Loire Airport,Andrézieux-Bouthéon,3.5
448,Le Havre,49.49,0.1,France,Saint-Gatien Airport,Saint-Gatien-des-Bois,3.5
449,Grenoble,45.1715,5.7224,France,Grenoble Alpes Isère Airport,"Terrain d'Aviation, Saint-Étienne-de-Saint-Geoirs",2.3
450,Dijon,47.3167,5.0167,France,Dole–Jura Airport,"Rue de Dole, Tavaux",3.5
451,Angers,47.4736,-0.5542,France,Angers – Loire Airport,"Angers Loire Aéroport, Marcé",4.3
452,Villeurbanne,45.7667,4.8803,France,Lyon-Saint Exupéry Airport,Colombier-Saugnieu,3.4
453,Nîmes,43.838,4.361000000000001,France,Montpellier-Méditerranée Airport,"D172, Mauguio",4.1
454,Clermont-Ferrand,45.7831,3.0824,France,Clermont-Ferrand Auvergne Airport,"1 Rue Adrienne Bolland, Aulnat",3.7
455,Le Mans,48.0077,0.1984,France,Angers – Loire Airport,"Angers Loire Aéroport, Marcé",4.3
456,Aix-en-Provence,43.5263,5.4454,France,Marseille Provence Airport,Marignane,3.4
457,Brest,48.39,-4.49,France,Brest Bretagne Airport,"Aéroport Brest, Guipavas",4.0
458,Tours,47.3936,0.6892,France,Tours Val de Loire Airport,"40 Rue de l'Aéroport, Tours",3.4
459,Amiens,49.891999999999996,2.299,France,Albert – Picardie Airport,"1 Rue Henry Potez, Méaulte",4.6
460,Limoges,45.8353,1.2625,France,Limoges Airport,"81 Av. de l'Aéroport, Limoges",3.8
461,Annecy,45.916000000000004,6.132999999999999,France,Geneva Airport,"Rte de l'Aéroport 21, Le Grand-Saconnex",3.7
462,Boulogne-Billancourt,48.8352,2.2409,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
463,Perpignan,42.6986,2.8956,France,Aéroport Sud de France Perpignan,"Av. Maurice Bellonte, Perpignan",4.0
464,Besançon,47.24,6.02,France,Dole–Jura Airport,"Rue de Dole, Tavaux",3.5
465,Metz,49.1203,6.1778,France,Lorraine Airport (Nancy/Metz),"Rte de Vigny, Goin",3.3
466,Orléans,47.9025,1.909,France,Aéroport Orléans Loire-Valley,"Zone des, Rue des Quatre Vents, Saint-Denis-de-l'Hôtel",4.5
467,Saint-Denis,48.9356,2.3539,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
468,Rouen,49.4428,1.0886,France,Aéroport de Rouen-Vallée de Seine,"Rue Maryse Bastié BP 87, Boos",3.7
469,Argenteuil,48.95,2.25,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
470,Montreuil,48.8611,2.4436,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
471,Mulhouse,47.75,7.34,France,EuroAirport Basel-Mulhouse-Freiburg,Saint-Louis,3.8
472,Caen,49.18,-0.37,France,Saint-Gatien Airport,Saint-Gatien-des-Bois,3.5
473,Nancy,48.6936,6.1846,France,Lorraine Airport (Nancy/Metz),"Rte de Vigny, Goin",3.3
474,Roubaix,50.6901,3.1817,France,Lille Airport,"Rte de l'Aéroport, Lesquin",3.8
475,Tourcoing,50.7239,3.1612,France,Lille Airport,"Rte de l'Aéroport, Lesquin",3.8
476,Nanterre,48.8988,2.1969,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
477,Vitry-sur-Seine,48.7875,2.3928,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
478,Créteil,48.7911,2.4628,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
479,Avignon,43.95,4.8075,France,Avignon – Provence Airport,"335 Av. Clément Ader, Avignon",4.1
480,Poitiers,46.58,0.34,France,Aéroport de Poitiers-Biard,"Rue S Lieut Raymond Collard 5, Biard",3.4
481,Aubervilliers,48.9131,2.3831,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
482,Dunkerque,51.0383,2.3775,France,Aérodrome du Grand Calais,"230 Av. Henri Sainsard, Marck",4.5
483,Aulnay-sous-Bois,48.9386,2.4906,France,Paris Charles de Gaulle Airport,Roissy-en-France,3.7
484,Berlin,52.5167,13.3833,Germany,"Berlin Brandenburg Airport (BER) ""Willy Brandt""","Willy-Brandt-Platz 2, Schönefeld",3.3
485,Hamburg,53.55,10.0,Germany,Hamburg Airport,"Flughafenstr. 1-3, Hamburg",3.7
486,Munich,48.1375,11.575,Germany,Munich International Airport,"Nordallee 25, München-Flughafen",4.2
487,Cologne,50.9422,6.9578,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
488,Frankfurt,50.1136,8.6797,Germany,Frankfurt Airport,Frankfurt,3.9
489,Düsseldorf,51.2311,6.7724,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
490,Stuttgart,48.7761,9.1775,Germany,Stuttgart Airport,"Flughafenstraße 32, Stuttgart",4.0
491,Leipzig,51.3333,12.3833,Germany,Leipzig/Halle Airport,"Terminalring 11, Schkeuditz",4.2
492,Dortmund,51.5139,7.4653,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
493,Essen,51.4508,7.0131,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
494,Bremen,53.0769,8.8089,Germany,Bremen Airport,"Flughafenallee 20, Bremen",4.1
495,Dresden,51.05,13.74,Germany,Dresden Airport,"Flughafenstraße, Dresden",4.0
496,Hannover,52.3744,9.7386,Germany,Hannover Airport,"Flughafenstraße 4, Langenhagen",3.6
497,Nuremberg,49.4539,11.0775,Germany,Airport Nürnberg,"Flughafenstraße 100, Nürnberg",4.3
498,Duisburg,51.4322,6.7611,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
499,Bochum,51.4833,7.2167,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
500,Wuppertal,51.2667,7.1833,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
501,Bielefeld,52.0167,8.5333,Germany,Bielefeld Airport,"Am Flugpl. 1, Bielefeld",4.5
502,Bonn,50.7339,7.0997,Germany,Cologne Bonn Airport,"Kennedystraße, Köln",3.5
503,Münster,51.9625,7.6256,Germany,Dortmund Airport,"Flughafenring 2, Dortmund",3.6
504,Mannheim,49.4878,8.4661,Germany,City Airport Mannheim,"Seckenheimer Landstraße 172, Mannheim",4.6
505,Karlsruhe,49.0167,8.4,Germany,Flughafen Karlsruhe / Baden-Baden,"Halifax Avenue B420 (Terminal, Rheinmünster",3.9
506,Augsburg,48.3717,10.8983,Germany,Memmingen Airport,"Am Flughafen 42, Memmingerberg",3.7
507,Wiesbaden,50.0825,8.24,Germany,Frankfurt Airport,Frankfurt,3.9
508,Mönchengladbach,51.2,6.4333,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
509,Gelsenkirchen,51.5167,7.1,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
510,Aachen,50.7762,6.0838,Germany,Maastricht Aachen Airport B.V.,"Horsterweg 5, Maastricht Airport",4.1
511,Braunschweig,52.2692,10.5211,Germany,Braunschweig Wolfsburg Airport GmbH,"Lilienthalpl. 5, Braunschweig",4.2
512,Kiel,54.3233,10.1394,Germany,Kiel Airport,"Boelckestraße 100, Kiel",4.5
513,Chemnitz,50.8333,12.9167,Germany,Leipzig–Altenburg Airport,"Flugpl., Nobitz",4.6
514,Halle,51.4828,11.9697,Germany,Leipzig/Halle Airport,"Terminalring 11, Schkeuditz",4.2
515,Magdeburg,52.1317,11.6392,Germany,Flughafen Magdeburg GmbH,"Ottersleber Ch 91, Magdeburg",4.2
516,Freiburg im Breisgau,47.995,7.85,Germany,EuroAirport Basel-Mulhouse-Freiburg,Saint-Louis,3.8
517,Krefeld,51.3333,6.5667,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
518,Mainz,50.0,8.2667,Germany,Frankfurt Airport,Frankfurt,3.9
519,Lübeck,53.8697,10.6864,Germany,Hamburg Airport,"Flughafenstr. 1-3, Hamburg",3.7
520,Erfurt,50.9781,11.0292,Germany,Erfurt Weimar Airport,"Binderslebener Landstraße 100, Erfurt",4.1
521,Oberhausen,51.4699,6.8514,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
522,Rostock,54.0833,12.1333,Germany,Rostock–Laage Airport,"Flughafenstraße 1, Laage",4.3
523,Kassel,51.3158,9.4979,Germany,Flughafen Kassel,"Fieseler-Storch-Straße 40, Calden",4.2
524,Hagen,51.3594,7.475,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
525,Potsdam,52.4,13.0667,Germany,"Berlin Brandenburg Airport (BER) ""Willy Brandt""","Willy-Brandt-Platz 2, Schönefeld",3.3
526,Saarbrücken,49.2333,7.0,Germany,Saarbrücken Airport,"Balthasar-Goldstein-Straße, Saarbrücken",4.2
527,Hamm,51.6667,7.8167,Germany,Dortmund Airport,"Flughafenring 2, Dortmund",3.6
528,Ludwigshafen,49.4811,8.4353,Germany,City Airport Mannheim,"Seckenheimer Landstraße 172, Mannheim",4.6
529,Mülheim,51.4275,6.8825,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
530,Oldenburg,53.1439,8.2139,Germany,Bremen Airport,"Flughafenallee 20, Bremen",4.1
531,Osnabrück,52.2789,8.0431,Germany,Münster Osnabrück International Airport,"Airportallee 1, Greven",4.4
532,Leverkusen,51.0333,6.9833,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
533,Solingen,51.1667,7.0833,Germany,Düsseldorf International Airport,"Flughafenstraße 105, Düsseldorf",3.5
534,Guatemala City,14.6099,-90.5252,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
535,Villa Nueva,14.5314,-90.5964,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
536,Coatepeque,14.7,-91.8667,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
537,San Pedro Carchá,15.4768,-90.31200000000001,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
538,Cobán,15.4833,-90.3667,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
539,Quetzaltenango,14.8333,-91.5167,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
540,San Juan Sacatepéquez,14.7189,-90.6442,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
541,Jutiapa,14.2917,-89.8958,Guatemala,Guatemala,"F8XX+8H8, Agua Blanca",0.0
542,Flores,16.9333,-89.8833,Guatemala,Mundo Maya International Airport,"W47C+XV8 Aeropuerto Mundo Maya, Flores",4.3
543,Momostenango,15.0444,-91.4083,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
544,San Luis,16.2,-89.44,Guatemala,Pista de Poptún,"8HGR+H8R La Pista, Calzada, Poptún",4.3
545,Nueva Concepción,14.1997,-91.2997,Guatemala,Retalhuleu Airport,"G8F4+M2P, Retalhuleu",4.5
546,Santa Lucía Cotzumalguapa,14.3333,-91.0167,Guatemala,Travesías,"Calz. Aguilar Batres 35, Cdad. de Guatemala",3.0
547,Amatitlán,14.4741,-90.6247,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
548,Jalapa,14.6379,-89.9904,Guatemala,Guatemala,"F8XX+8H8, Agua Blanca",0.0
549,Totonicapán,14.9108,-91.3606,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
550,Puerto Barrios,15.73,-88.6,Guatemala,Puerto Barrios Airport (PBR),"PCP7+686, C. del Aeropuerto, Puerto Barrios",4.2
551,Escuintla,14.3004,-90.78,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
552,Morales,15.4725,-88.8414,Guatemala,Puerto Barrios Airport (PBR),"PCP7+686, C. del Aeropuerto, Puerto Barrios",4.2
553,Chichicastenango,14.9442,-91.1105,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
554,Malacatán,14.9106,-92.0581,Guatemala,Tapachula International Airport (TAP),"Aeropuerto Internacional de Tapachula. Puerto Madero Km 18.5 Morelos MX, Tapachula de Córdova y Ordoñez",4.2
555,Mazatenango,14.5333,-91.5,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
556,Senahú,15.4164,-89.8203,Guatemala,Port lotniczy Los Tablones,"XR8M+J8X, El Tablón",0.0
557,Petapa,14.4962,-90.5525,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
558,Tacaná,15.2415,-92.0684,Guatemala,Tapachula International Airport (TAP),"Aeropuerto Internacional de Tapachula. Puerto Madero Km 18.5 Morelos MX, Tapachula de Córdova y Ordoñez",4.2
559,El Estor,15.5333,-89.35,Guatemala,,,
560,Panzos,15.3986,-89.6408,Guatemala,,,
561,San Cristóbal Verapaz,15.365,-90.4792,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
562,Lívingston,15.83,-88.75,Guatemala,Puerto Barrios Airport (PBR),"PCP7+686, C. del Aeropuerto, Puerto Barrios",4.2
563,Chiquimula,14.7833,-89.5333,Guatemala,Guatemala,"F8XX+8H8, Agua Blanca",0.0
564,Fray Bartolomé de Las Casas,15.8456,-89.8658,Guatemala,,,
565,Villa Canales,14.4816,-90.53399999999999,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
566,Chinautla,14.7029,-90.5,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
567,Salamá,15.1052,-90.316,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
568,Santa María La Pila,15.6056,-89.8125,Guatemala,,,
569,Chisec,15.8125,-90.3217,Guatemala,Rubelsanto Airport,"XHR3+Q4M, Rubelsanto",3.7
570,San Pedro Sacatepéquez,14.9664,-91.7775,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
571,Zacapa,14.9667,-89.5333,Guatemala,Chiquimula Airport,"RFJH+9H9, El Ingeniero",4.3
572,San Marcos,14.9653,-91.7958,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
573,San Francisco El Alto,14.95,-91.45,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
574,Los Amates,15.2667,-89.1,Guatemala,Chiquimula Airport,"RFJH+9H9, El Ingeniero",4.3
575,Purulhá,15.2353,-90.235,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
576,Esquipulas,14.6167,-89.2,Guatemala,Guatemala,"F8XX+8H8, Agua Blanca",0.0
577,Sololá,14.7667,-91.1833,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
578,Santa Catarina Pinula,14.5644,-90.488,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
579,Palín,14.4039,-90.6986,Guatemala,La Aurora (Guatemala City) International Airport (GUA),"Ciudad de, 9 Avenida 14-75, Cdad. de Guatemala",4.1
580,Nahualá,14.8429,-91.31700000000001,Guatemala,Quetzaltenango Airport,"10, 13-81 09001, Diagonal 15 6 avenida, Quezaltenango",4.2
581,San Juan Chamelco,15.4257,-90.3263,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
582,Iztapa,13.9331,-90.7075,Guatemala,San Jose Airport,"W5V6+FXV, Puerto San José",4.4
583,Cubulco,15.1083,-90.6306,Guatemala,Cobán Airport,"FH9V+M96, Cobán",4.2
584,Reykjavík,64.1475,-21.935,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
585,Kópavogur,64.1119,-21.9,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
586,Hafnarfjörður,64.0667,-21.95,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
